customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
709,129,2,118.33,2,3,3,8,"At Risk"
1751,128,2,102.95,2,3,3,8,"At Risk"
32,126,2,115.2,2,3,3,8,"At Risk"
368,124,1,170.03,2,2,4,8,"Needs Attention"
2117,124,2,126.86,2,3,3,8,"At Risk"
2643,123,1,183.06,2,2,4,8,"Needs Attention"
702,121,2,110.18,2,3,3,8,"At Risk"
1160,119,2,116.6,2,3,3,8,"At Risk"
840,119,2,142.59,2,3,3,8,"At Risk"
2807,116,2,117.7,2,3,3,8,"At Risk"
801,114,2,101.06,2,3,3,8,"At Risk"
2748,114,2,104.39,2,3,3,8,"At Risk"
1194,113,2,100.99,2,3,3,8,"At Risk"
255,112,2,111.8,2,3,3,8,"At Risk"
1815,111,2,136.97,2,3,3,8,"At Risk"
100,110,2,140.55,2,3,3,8,"At Risk"
855,108,2,103.99,2,3,3,8,"At Risk"
1243,108,2,143.1,2,3,3,8,"At Risk"
71,108,2,150.71,2,3,3,8,"At Risk"
1744,107,1,165.83,2,2,4,8,"Needs Attention"
1011,107,2,134.71,2,3,3,8,"At Risk"
1884,107,2,151.37,2,3,3,8,"At Risk"
836,105,1,161.2,2,2,4,8,"Needs Attention"
718,104,2,101.73,2,3,3,8,"At Risk"
1801,104,2,117.85,2,3,3,8,"At Risk"
2642,104,2,133.15,2,3,3,8,"At Risk"
256,103,2,144.79,2,3,3,8,"At Risk"
2984,101,1,118.76,3,2,3,8,"Needs Attention"
2175,100,1,98.86,3,2,3,8,"Needs Attention"
2687,99,2,88.94,3,3,2,8,"Loyal Customers"
197,99,2,95.71,3,3,2,8,"Loyal Customers"
1013,96,1,103.04,3,2,3,8,"Needs Attention"
1998,95,1,119.16,3,2,3,8,"Needs Attention"
1048,95,2,88.86,3,3,2,8,"Loyal Customers"
285,93,2,76.36,3,3,2,8,"Loyal Customers"
1888,93,2,88.56,3,3,2,8,"Loyal Customers"
172,91,1,118.53,3,2,3,8,"Needs Attention"
194,90,2,89.87,3,3,2,8,"Loyal Customers"
853,89,1,136.41,3,2,3,8,"Needs Attention"
2196,87,2,74.27,3,3,2,8,"Loyal Customers"
761,86,2,76.59,3,3,2,8,"Loyal Customers"
2186,86,2,95.47,3,3,2,8,"Loyal Customers"
2172,86,2,96.45,3,3,2,8,"Loyal Customers"
1515,85,2,79.61,3,3,2,8,"Loyal Customers"
1022,84,1,118.47,3,2,3,8,"Needs Attention"
2366,83,1,140.43,3,2,3,8,"Needs Attention"
2875,82,2,83.33,3,3,2,8,"Loyal Customers"
35,81,2,96.78,3,3,2,8,"Loyal Customers"
2322,80,1,136.19,3,2,3,8,"Needs Attention"
2506,80,2,96.6,3,3,2,8,"Loyal Customers"
1087,79,2,76.41,3,3,2,8,"Loyal Customers"
53,78,2,96.58,3,3,2,8,"Loyal Customers"
1169,76,1,106.36,3,2,3,8,"Needs Attention"
2589,76,2,85.16,3,3,2,8,"Loyal Customers"
822,75,2,86.88,3,3,2,8,"Loyal Customers"
2279,74,1,110.34,3,2,3,8,"Needs Attention"
690,74,1,116.88,3,2,3,8,"Needs Attention"
2798,72,1,141.99,3,2,3,8,"Needs Attention"
929,72,2,93.15,3,3,2,8,"Loyal Customers"
1401,70,1,138.14,3,2,3,8,"Needs Attention"
2274,70,2,79.81,3,3,2,8,"Loyal Customers"
1344,69,2,80.5,3,3,2,8,"Loyal Customers"
1155,69,2,81.35,3,3,2,8,"Loyal Customers"
980,69,2,83.81,3,3,2,8,"Loyal Customers"
205,68,1,97.36,3,2,3,8,"Needs Attention"
2356,68,1,105.22,3,2,3,8,"Needs Attention"
2635,68,1,119.98,3,2,3,8,"Needs Attention"
1869,68,2,86.7,3,3,2,8,"Loyal Customers"
2752,67,2,96.36,3,3,2,8,"Loyal Customers"
2892,66,1,106.32,3,2,3,8,"Needs Attention"
1423,66,1,130.77,3,2,3,8,"Needs Attention"
1656,66,2,74.17,3,3,2,8,"Loyal Customers"
2240,66,2,97.15,3,3,2,8,"Loyal Customers"
1834,62,1,106.0,3,2,3,8,"Needs Attention"
245,60,1,98.76,3,2,3,8,"Needs Attention"
1309,60,2,88.33,3,3,2,8,"Loyal Customers"
2250,59,1,114.88,3,2,3,8,"Needs Attention"
1740,59,2,87.85,3,3,2,8,"Loyal Customers"
2703,58,2,81.03,3,3,2,8,"Loyal Customers"
149,57,1,111.21,3,2,3,8,"Needs Attention"
2470,57,2,78.22,3,3,2,8,"Loyal Customers"
1255,54,1,109.65,3,2,3,8,"Needs Attention"
2722,53,1,143.47,3,2,3,8,"Needs Attention"
2048,49,1,117.99,3,2,3,8,"Needs Attention"
1440,49,1,126.76,3,2,3,8,"Needs Attention"
844,49,1,140.25,3,2,3,8,"Needs Attention"
2011,46,1,126.78,3,2,3,8,"Needs Attention"
1299,45,1,69.09,4,2,2,8,New/Promising
2993,45,1,95.65,4,2,2,8,New/Promising
431,43,1,68.69,4,2,2,8,New/Promising
2190,43,1,77.67,4,2,2,8,New/Promising
1799,42,2,58.98,4,2,2,8,New/Promising
1564,42,2,66.35,4,2,2,8,New/Promising
2609,39,1,61.35,4,2,2,8,New/Promising
1935,38,1,77.35,4,2,2,8,New/Promising
2868,37,2,64.9,4,2,2,8,New/Promising
334,36,2,59.02,4,2,2,8,New/Promising
2375,36,2,68.11,4,2,2,8,New/Promising
336,35,1,72.53,4,2,2,8,New/Promising
648,34,1,72.03,4,2,2,8,New/Promising
1380,34,2,70.47,4,2,2,8,New/Promising
952,33,1,89.18,4,2,2,8,New/Promising
1798,33,2,58.81,4,2,2,8,New/Promising
869,32,1,71.81,4,2,2,8,New/Promising
2465,32,2,63.21,4,2,2,8,New/Promising
1254,32,2,70.99,4,2,2,8,New/Promising
30,31,1,61.32,4,2,2,8,New/Promising
1098,31,2,63.54,4,2,2,8,New/Promising
688,28,1,65.61,4,2,2,8,New/Promising
389,28,1,73.11,4,2,2,8,New/Promising
2562,27,1,59.87,4,2,2,8,New/Promising
2751,27,1,61.63,4,2,2,8,New/Promising
2406,27,1,64.22,4,2,2,8,New/Promising
2641,27,1,68.52,4,2,2,8,New/Promising
754,27,1,90.07,4,2,2,8,New/Promising
1458,25,1,72.46,4,2,2,8,New/Promising
2527,25,1,76.15,4,2,2,8,New/Promising
1728,25,2,67.29,4,2,2,8,New/Promising
1269,24,1,69.48,4,2,2,8,New/Promising
1207,23,1,71.64,4,2,2,8,New/Promising
1626,23,1,75.54,4,2,2,8,New/Promising
2862,23,2,68.17,4,2,2,8,New/Promising
2542,22,1,61.51,4,2,2,8,New/Promising
310,22,1,65.5,4,2,2,8,New/Promising
2347,22,1,71.79,4,2,2,8,New/Promising
206,22,1,75.33,4,2,2,8,New/Promising
413,22,1,80.99,4,2,2,8,New/Promising
1319,21,1,73.94,4,2,2,8,New/Promising
2908,21,1,84.4,4,2,2,8,New/Promising
1424,19,1,75.25,4,2,2,8,New/Promising
2877,19,1,95.41,4,2,2,8,New/Promising
2242,18,1,65.69,4,2,2,8,New/Promising
2537,17,1,65.46,4,2,2,8,New/Promising
320,17,1,66.39,4,2,2,8,New/Promising
338,16,1,61.44,4,2,2,8,New/Promising
586,16,2,70.76,4,2,2,8,New/Promising
1092,15,1,83.67,4,2,2,8,New/Promising
886,15,1,94.06,4,2,2,8,New/Promising
2817,14,2,51.48,5,2,1,8,New/Promising
645,13,1,56.35,5,1,2,8,New/Promising
435,13,1,58.95,5,1,2,8,New/Promising
2654,13,2,53.77,5,2,1,8,New/Promising
2187,12,2,25.47,5,2,1,8,New/Promising
2127,12,2,38.7,5,2,1,8,New/Promising
2693,11,1,55.04,5,1,2,8,New/Promising
644,10,2,53.56,5,2,1,8,New/Promising
750,9,1,56.18,5,1,2,8,New/Promising
781,9,2,42.35,5,2,1,8,New/Promising
901,6,2,52.1,5,2,1,8,New/Promising
2396,4,2,34.85,5,2,1,8,New/Promising
2948,3,1,57.44,5,1,2,8,New/Promising
2201,2,2,47.16,5,2,1,8,New/Promising
1552,2,2,48.85,5,2,1,8,New/Promising
805,2,2,50.27,5,2,1,8,New/Promising
2211,1,2,53.96,5,2,1,8,New/Promising
2222,0,2,51.67,5,2,1,8,New/Promising
1683,684,2,103.75,1,3,3,7,"At Risk"
284,605,2,125.62,1,3,3,7,"At Risk"
1965,601,2,155.33,1,3,3,7,"At Risk"
2618,552,2,102.28,1,3,3,7,"At Risk"
2503,521,1,180.7,1,2,4,7,"Needs Attention"
1788,511,2,131.67,1,3,3,7,"At Risk"
2910,501,2,129.9,1,3,3,7,"At Risk"
2770,500,2,147.27,1,3,3,7,"At Risk"
2,473,2,101.48,1,3,3,7,"At Risk"
175,463,2,152.98,1,3,3,7,"At Risk"
1224,441,2,103.36,1,3,3,7,"At Risk"
278,439,2,148.69,1,3,3,7,"At Risk"
64,429,2,124.04,1,3,3,7,"At Risk"
408,429,2,142.65,1,3,3,7,"At Risk"
2943,425,2,118.45,1,3,3,7,"At Risk"
2386,423,2,134.53,1,3,3,7,"At Risk"
2335,420,2,102.26,1,3,3,7,"At Risk"
2502,417,2,108.51,1,3,3,7,"At Risk"
694,400,2,132.75,1,3,3,7,"At Risk"
611,397,2,113.55,1,3,3,7,"At Risk"
2018,396,2,135.55,1,3,3,7,"At Risk"
975,395,2,125.36,1,3,3,7,"At Risk"
420,394,2,100.98,1,3,3,7,"At Risk"
1660,394,2,139.67,1,3,3,7,"At Risk"
2256,393,2,153.39,1,3,3,7,"At Risk"
1669,382,2,146.81,1,3,3,7,"At Risk"
2232,377,2,104.52,1,3,3,7,"At Risk"
2578,374,2,102.36,1,3,3,7,"At Risk"
591,367,2,141.99,1,3,3,7,"At Risk"
2480,366,2,122.17,1,3,3,7,"At Risk"
1301,365,2,127.59,1,3,3,7,"At Risk"
2013,358,1,167.04,1,2,4,7,"Needs Attention"
2859,354,2,99.99,1,3,3,7,"At Risk"
2567,351,2,101.51,1,3,3,7,"At Risk"
2453,348,2,123.08,1,3,3,7,"At Risk"
138,342,2,140.94,1,3,3,7,"At Risk"
33,342,2,147.52,1,3,3,7,"At Risk"
2051,330,1,172.28,1,2,4,7,"Needs Attention"
1748,328,2,139.1,1,3,3,7,"At Risk"
660,325,2,149.04,1,3,3,7,"At Risk"
2362,318,2,117.55,1,3,3,7,"At Risk"
945,318,2,129.01,1,3,3,7,"At Risk"
1009,311,2,143.98,1,3,3,7,"At Risk"
2499,307,2,100.46,1,3,3,7,"At Risk"
1308,306,2,111.56,1,3,3,7,"At Risk"
2607,302,1,192.68,1,2,4,7,"Needs Attention"
354,300,1,188.2,1,2,4,7,"Needs Attention"
1732,300,2,109.23,1,3,3,7,"At Risk"
1961,290,1,162.03,1,2,4,7,"Needs Attention"
1214,289,2,155.11,1,3,3,7,"At Risk"
39,287,2,109.85,1,3,3,7,"At Risk"
1460,285,1,182.82,1,2,4,7,"Needs Attention"
2726,283,2,140.34,1,3,3,7,"At Risk"
510,280,2,124.02,1,3,3,7,"At Risk"
1909,279,2,111.22,1,3,3,7,"At Risk"
1691,279,2,122.26,1,3,3,7,"At Risk"
659,273,2,153.87,1,3,3,7,"At Risk"
1584,272,1,170.86,1,2,4,7,"Needs Attention"
780,269,2,133.07,1,3,3,7,"At Risk"
2095,268,2,138.9,1,3,3,7,"At Risk"
1866,265,2,120.69,1,3,3,7,"At Risk"
2475,263,2,106.05,1,3,3,7,"At Risk"
1820,262,2,103.27,1,3,3,7,"At Risk"
2716,262,2,144.2,1,3,3,7,"At Risk"
2098,257,2,148.93,1,3,3,7,"At Risk"
2310,253,2,146.83,1,3,3,7,"At Risk"
684,252,1,159.39,1,2,4,7,"Needs Attention"
2091,252,2,129.05,1,3,3,7,"At Risk"
1995,244,2,109.41,1,3,3,7,"At Risk"
1233,244,2,126.58,1,3,3,7,"At Risk"
2103,234,1,201.16,1,2,4,7,"Needs Attention"
2185,234,2,131.76,1,3,3,7,"At Risk"
316,233,2,98.16,1,3,3,7,"At Risk"
1918,229,2,109.59,1,3,3,7,"At Risk"
2912,227,2,107.74,1,3,3,7,"At Risk"
1699,226,1,161.49,1,2,4,7,"Needs Attention"
1251,220,2,137.92,1,3,3,7,"At Risk"
450,219,2,105.83,1,3,3,7,"At Risk"
891,218,2,107.15,1,3,3,7,"At Risk"
2906,217,2,137.67,1,3,3,7,"At Risk"
729,216,2,122.33,1,3,3,7,"At Risk"
2090,215,2,109.78,1,3,3,7,"At Risk"
2829,213,2,121.13,1,3,3,7,"At Risk"
381,212,2,126.95,1,3,3,7,"At Risk"
878,212,2,144.85,1,3,3,7,"At Risk"
2349,212,2,153.95,1,3,3,7,"At Risk"
534,211,2,117.89,1,3,3,7,"At Risk"
2634,210,1,118.68,2,2,3,7,"Needs Attention"
2247,209,1,151.65,2,2,3,7,"Needs Attention"
2762,208,2,91.92,2,3,2,7,"At Risk"
2504,207,2,91.74,2,3,2,7,"At Risk"
961,206,1,117.77,2,2,3,7,"Needs Attention"
1763,204,1,107.8,2,2,3,7,"Needs Attention"
1536,199,2,87.32,2,3,2,7,"At Risk"
2745,199,2,89.75,2,3,2,7,"At Risk"
2621,197,1,104.12,2,2,3,7,"Needs Attention"
275,196,1,101.63,2,2,3,7,"Needs Attention"
731,193,2,88.49,2,3,2,7,"At Risk"
1883,187,1,105.33,2,2,3,7,"Needs Attention"
2679,182,1,117.42,2,2,3,7,"Needs Attention"
2972,181,2,91.62,2,3,2,7,"At Risk"
484,180,2,74.18,2,3,2,7,"At Risk"
763,179,1,116.58,2,2,3,7,"Needs Attention"
2474,179,1,138.19,2,2,3,7,"Needs Attention"
2439,174,2,81.26,2,3,2,7,"At Risk"
1047,173,2,86.45,2,3,2,7,"At Risk"
670,172,1,135.08,2,2,3,7,"Needs Attention"
1452,172,2,85.57,2,3,2,7,"At Risk"
1537,171,1,105.74,2,2,3,7,"Needs Attention"
2104,171,2,93.84,2,3,2,7,"At Risk"
2917,169,1,150.57,2,2,3,7,"Needs Attention"
2697,169,2,75.82,2,3,2,7,"At Risk"
150,163,2,84.52,2,3,2,7,"At Risk"
765,161,1,103.28,2,2,3,7,"Needs Attention"
433,161,2,77.85,2,3,2,7,"At Risk"
129,160,2,78.07,2,3,2,7,"At Risk"
1297,159,2,90.42,2,3,2,7,"At Risk"
177,158,2,93.56,2,3,2,7,"At Risk"
1032,157,1,107.47,2,2,3,7,"Needs Attention"
859,155,1,98.35,2,2,3,7,"Needs Attention"
1735,155,1,117.05,2,2,3,7,"Needs Attention"
1220,152,2,93.05,2,3,2,7,"At Risk"
2412,146,1,138.52,2,2,3,7,"Needs Attention"
1610,146,2,92.79,2,3,2,7,"At Risk"
705,144,2,81.63,2,3,2,7,"At Risk"
1895,143,2,90.22,2,3,2,7,"At Risk"
1505,143,2,95.17,2,3,2,7,"At Risk"
1066,142,1,127.26,2,2,3,7,"Needs Attention"
1661,142,1,148.28,2,2,3,7,"Needs Attention"
2967,140,2,92.77,2,3,2,7,"At Risk"
385,138,1,114.59,2,2,3,7,"Needs Attention"
2359,135,2,83.03,2,3,2,7,"At Risk"
29,135,2,91.82,2,3,2,7,"At Risk"
2603,134,2,90.97,2,3,2,7,"At Risk"
2268,131,1,139.44,2,2,3,7,"Needs Attention"
1266,131,2,84.41,2,3,2,7,"At Risk"
1653,131,2,86.1,2,3,2,7,"At Risk"
2317,129,2,89.85,2,3,2,7,"At Risk"
2957,128,1,116.64,2,2,3,7,"Needs Attention"
56,128,2,85.31,2,3,2,7,"At Risk"
1321,127,1,104.96,2,2,3,7,"Needs Attention"
1923,127,1,125.45,2,2,3,7,"Needs Attention"
2352,125,2,94.66,2,3,2,7,"At Risk"
2331,122,1,121.96,2,2,3,7,"Needs Attention"
113,121,1,102.56,2,2,3,7,"Needs Attention"
92,117,1,106.07,2,2,3,7,"Needs Attention"
2316,117,1,106.25,2,2,3,7,"Needs Attention"
800,115,2,94.63,2,3,2,7,"At Risk"
357,112,2,74.72,2,3,2,7,"At Risk"
159,111,1,129.76,2,2,3,7,"Needs Attention"
2530,109,2,95.51,2,3,2,7,"At Risk"
2183,108,2,86.42,2,3,2,7,"At Risk"
1405,107,2,95.75,2,3,2,7,"At Risk"
306,106,1,131.63,2,2,3,7,"Needs Attention"
560,106,2,79.0,2,3,2,7,"At Risk"
1864,106,2,91.66,2,3,2,7,"At Risk"
1655,106,2,93.84,2,3,2,7,"At Risk"
492,105,2,78.81,2,3,2,7,"At Risk"
2378,104,1,154.83,2,2,3,7,"Needs Attention"
2327,103,2,86.06,2,3,2,7,"At Risk"
1586,102,1,64.91,3,2,2,7,"Needs Attention"
1668,101,1,62.08,3,2,2,7,"Needs Attention"
103,101,2,69.43,3,2,2,7,"Needs Attention"
3,100,1,66.57,3,2,2,7,"Needs Attention"
1544,95,1,68.66,3,2,2,7,"Needs Attention"
2749,95,1,91.18,3,2,2,7,"Needs Attention"
2922,94,1,77.38,3,2,2,7,"Needs Attention"
2024,94,2,59.74,3,2,2,7,"Needs Attention"
730,93,1,61.68,3,2,2,7,"Needs Attention"
441,92,1,85.01,3,2,2,7,"Needs Attention"
1730,92,2,55.67,3,2,2,7,"Needs Attention"
1372,91,1,92.69,3,2,2,7,"Needs Attention"
2139,90,1,63.89,3,2,2,7,"Needs Attention"
1482,90,1,95.68,3,2,2,7,"Needs Attention"
1804,89,1,95.88,3,2,2,7,"Needs Attention"
1391,86,1,66.97,3,2,2,7,"Needs Attention"
263,86,1,83.88,3,2,2,7,"Needs Attention"
2030,85,1,66.13,3,2,2,7,"Needs Attention"
2447,85,1,79.93,3,2,2,7,"Needs Attention"
841,80,1,61.26,3,2,2,7,"Needs Attention"
145,79,1,61.1,3,2,2,7,"Needs Attention"
1827,78,2,59.65,3,2,2,7,"Needs Attention"
1191,78,2,72.48,3,2,2,7,"Needs Attention"
57,77,1,95.9,3,2,2,7,"Needs Attention"
251,76,2,54.83,3,2,2,7,"Needs Attention"
2065,76,2,56.75,3,2,2,7,"Needs Attention"
2153,76,2,67.63,3,2,2,7,"Needs Attention"
1583,75,1,59.96,3,2,2,7,"Needs Attention"
2370,72,1,66.1,3,2,2,7,"Needs Attention"
935,72,1,88.31,3,2,2,7,"Needs Attention"
802,70,1,76.78,3,2,2,7,"Needs Attention"
1970,70,2,62.43,3,2,2,7,"Needs Attention"
365,70,2,63.74,3,2,2,7,"Needs Attention"
2738,69,2,54.77,3,2,2,7,"Needs Attention"
2533,68,1,69.46,3,2,2,7,"Needs Attention"
2616,68,1,74.43,3,2,2,7,"Needs Attention"
786,68,2,64.31,3,2,2,7,"Needs Attention"
2226,67,2,67.99,3,2,2,7,"Needs Attention"
1572,66,1,62.13,3,2,2,7,"Needs Attention"
2062,65,1,81.92,3,2,2,7,"Needs Attention"
2156,65,1,85.58,3,2,2,7,"Needs Attention"
1184,63,2,68.93,3,2,2,7,"Needs Attention"
2775,62,1,75.92,3,2,2,7,"Needs Attention"
2797,62,1,88.58,3,2,2,7,"Needs Attention"
578,61,2,62.75,3,2,2,7,"Needs Attention"
2581,58,1,60.3,3,2,2,7,"Needs Attention"
2097,56,1,75.0,3,2,2,7,"Needs Attention"
286,56,2,66.62,3,2,2,7,"Needs Attention"
1905,56,2,72.44,3,2,2,7,"Needs Attention"
1307,55,2,70.94,3,2,2,7,"Needs Attention"
506,54,1,68.14,3,2,2,7,"Needs Attention"
208,54,1,86.94,3,2,2,7,"Needs Attention"
288,54,2,62.3,3,2,2,7,"Needs Attention"
301,53,1,62.46,3,2,2,7,"Needs Attention"
318,53,1,77.17,3,2,2,7,"Needs Attention"
437,53,2,67.8,3,2,2,7,"Needs Attention"
1526,52,1,60.71,3,2,2,7,"Needs Attention"
1179,51,1,81.6,3,2,2,7,"Needs Attention"
1516,50,1,95.59,3,2,2,7,"Needs Attention"
1598,49,1,84.57,3,2,2,7,"Needs Attention"
1889,46,1,63.43,3,2,2,7,"Needs Attention"
751,41,1,58.92,4,1,2,7,New/Promising
329,41,2,34.24,4,2,1,7,New/Promising
1215,37,1,58.36,4,1,2,7,New/Promising
794,34,2,35.97,4,2,1,7,New/Promising
2664,27,1,58.69,4,1,2,7,New/Promising
605,27,1,59.79,4,1,2,7,New/Promising
798,26,1,58.23,4,1,2,7,New/Promising
312,26,2,50.25,4,2,1,7,New/Promising
2576,25,2,14.32,4,2,1,7,New/Promising
1519,25,2,25.76,4,2,1,7,New/Promising
1052,25,2,43.24,4,2,1,7,New/Promising
2958,24,2,34.26,4,2,1,7,New/Promising
2566,22,2,47.09,4,2,1,7,New/Promising
1242,19,1,58.08,4,1,2,7,New/Promising
2046,16,1,55.79,4,1,2,7,New/Promising
1903,16,2,52.19,4,2,1,7,New/Promising
1986,14,1,40.35,5,1,1,7,New/Promising
1941,14,1,43.08,5,1,1,7,New/Promising
2069,14,1,44.89,5,1,1,7,New/Promising
663,14,1,53.0,5,1,1,7,New/Promising
2800,12,1,32.81,5,1,1,7,New/Promising
409,12,1,40.28,5,1,1,7,New/Promising
550,12,1,42.17,5,1,1,7,New/Promising
2039,12,1,43.33,5,1,1,7,New/Promising
2973,11,1,36.52,5,1,1,7,New/Promising
968,11,1,38.87,5,1,1,7,New/Promising
1488,10,1,31.03,5,1,1,7,New/Promising
2663,10,1,33.14,5,1,1,7,New/Promising
1021,10,1,50.14,5,1,1,7,New/Promising
810,9,1,34.04,5,1,1,7,New/Promising
319,9,1,47.61,5,1,1,7,New/Promising
2114,8,1,17.97,5,1,1,7,New/Promising
214,8,1,45.0,5,1,1,7,New/Promising
2982,7,1,22.23,5,1,1,7,New/Promising
1198,7,1,25.29,5,1,1,7,New/Promising
1463,7,1,29.52,5,1,1,7,New/Promising
782,6,1,26.17,5,1,1,7,New/Promising
1861,6,1,31.67,5,1,1,7,New/Promising
2284,6,1,46.02,5,1,1,7,New/Promising
1845,5,1,16.03,5,1,1,7,New/Promising
2451,5,1,19.44,5,1,1,7,New/Promising
2946,5,1,21.84,5,1,1,7,New/Promising
2720,5,1,30.55,5,1,1,7,New/Promising
2224,5,1,37.5,5,1,1,7,New/Promising
2167,5,1,49.93,5,1,1,7,New/Promising
2780,5,1,52.51,5,1,1,7,New/Promising
2602,3,1,15.43,5,1,1,7,New/Promising
1870,3,1,19.16,5,1,1,7,New/Promising
1694,3,1,34.82,5,1,1,7,New/Promising
171,3,1,42.18,5,1,1,7,New/Promising
2145,3,1,48.22,5,1,1,7,New/Promising
2786,2,1,12.53,5,1,1,7,New/Promising
1822,2,1,19.78,5,1,1,7,New/Promising
879,2,1,21.65,5,1,1,7,New/Promising
1175,2,1,24.42,5,1,1,7,New/Promising
2015,2,1,43.67,5,1,1,7,New/Promising
777,2,1,52.96,5,1,1,7,New/Promising
2223,1,1,7.66,5,1,1,7,New/Promising
1259,1,1,42.28,5,1,1,7,New/Promising
1690,1,1,45.91,5,1,1,7,New/Promising
1971,1,1,48.39,5,1,1,7,New/Promising
16,1,1,53.2,5,1,1,7,New/Promising
617,0,1,42.87,5,1,1,7,New/Promising
2278,0,1,49.0,5,1,1,7,New/Promising
2001,0,1,49.28,5,1,1,7,New/Promising
300,661,1,117.22,1,2,3,6,"Needs Attention"
238,624,1,118.79,1,2,3,6,"Needs Attention"
1575,621,1,110.68,1,2,3,6,"Needs Attention"
2137,570,1,116.06,1,2,3,6,"Needs Attention"
231,545,1,116.34,1,2,3,6,"Needs Attention"
2285,526,1,98.66,1,2,3,6,"Needs Attention"
973,519,1,136.1,1,2,3,6,"Needs Attention"
2168,507,1,151.46,1,2,3,6,"Needs Attention"
1381,495,1,135.98,1,2,3,6,"Needs Attention"
333,465,2,95.07,1,3,2,6,"At Risk"
1235,420,2,76.41,1,3,2,6,"At Risk"
847,412,1,134.89,1,2,3,6,"Needs Attention"
2978,410,1,101.82,1,2,3,6,"Needs Attention"
2575,393,1,110.85,1,2,3,6,"Needs Attention"
2941,388,2,89.23,1,3,2,6,"At Risk"
1807,384,1,99.0,1,2,3,6,"Needs Attention"
2422,370,1,103.6,1,2,3,6,"Needs Attention"
2355,370,1,133.16,1,2,3,6,"Needs Attention"
1248,367,1,124.32,1,2,3,6,"Needs Attention"
1576,361,2,74.62,1,3,2,6,"At Risk"
174,359,1,112.44,1,2,3,6,"Needs Attention"
1415,358,1,127.54,1,2,3,6,"Needs Attention"
2491,353,2,85.03,1,3,2,6,"At Risk"
977,352,1,114.11,1,2,3,6,"Needs Attention"
2416,347,1,109.42,1,2,3,6,"Needs Attention"
539,343,2,78.75,1,3,2,6,"At Risk"
477,338,2,94.62,1,3,2,6,"At Risk"
1887,331,2,73.45,1,3,2,6,"At Risk"
210,326,2,72.49,1,3,2,6,"At Risk"
77,321,1,105.76,1,2,3,6,"Needs Attention"
610,319,1,99.04,1,2,3,6,"Needs Attention"
1579,314,1,110.33,1,2,3,6,"Needs Attention"
1079,314,1,120.5,1,2,3,6,"Needs Attention"
1926,306,1,142.73,1,2,3,6,"Needs Attention"
445,304,1,114.74,1,2,3,6,"Needs Attention"
1802,303,2,76.26,1,3,2,6,"At Risk"
394,299,2,78.94,1,3,2,6,"At Risk"
1328,290,1,118.1,1,2,3,6,"Needs Attention"
2528,287,2,78.76,1,3,2,6,"At Risk"
2400,282,1,148.4,1,2,3,6,"Needs Attention"
1324,279,2,86.18,1,3,2,6,"At Risk"
1279,276,2,84.28,1,3,2,6,"At Risk"
471,274,1,128.33,1,2,3,6,"Needs Attention"
2794,272,2,91.49,1,3,2,6,"At Risk"
1872,272,2,91.64,1,3,2,6,"At Risk"
720,271,2,73.3,1,3,2,6,"At Risk"
1715,267,1,118.86,1,2,3,6,"Needs Attention"
1370,260,1,147.92,1,2,3,6,"Needs Attention"
588,255,1,136.3,1,2,3,6,"Needs Attention"
704,250,1,110.65,1,2,3,6,"Needs Attention"
2595,249,2,73.85,1,3,2,6,"At Risk"
1977,244,1,97.26,1,2,3,6,"Needs Attention"
1067,242,1,124.02,1,2,3,6,"Needs Attention"
1349,241,1,109.48,1,2,3,6,"Needs Attention"
498,237,2,79.39,1,3,2,6,"At Risk"
1680,237,2,90.57,1,3,2,6,"At Risk"
279,218,2,82.04,1,3,2,6,"At Risk"
530,217,2,82.76,1,3,2,6,"At Risk"
1857,215,1,98.56,1,2,3,6,"Needs Attention"
1277,210,1,88.41,2,2,2,6,Lost
2035,209,1,79.5,2,2,2,6,Lost
895,209,2,62.08,2,2,2,6,Lost
260,208,1,63.46,2,2,2,6,Lost
1831,208,1,63.5,2,2,2,6,Lost
1933,208,1,97.24,2,2,2,6,Lost
45,205,2,68.49,2,2,2,6,Lost
2367,203,1,91.69,2,2,2,6,Lost
723,202,2,57.99,2,2,2,6,Lost
2580,199,1,60.24,2,2,2,6,Lost
804,196,1,62.38,2,2,2,6,Lost
597,195,1,66.83,2,2,2,6,Lost
2257,191,1,87.12,2,2,2,6,Lost
478,190,1,65.76,2,2,2,6,Lost
1484,188,1,60.51,2,2,2,6,Lost
2012,186,1,68.51,2,2,2,6,Lost
2597,183,1,61.68,2,2,2,6,Lost
482,182,2,56.05,2,2,2,6,Lost
1813,181,1,64.02,2,2,2,6,Lost
2419,180,1,85.22,2,2,2,6,Lost
639,177,1,89.62,2,2,2,6,Lost
459,175,2,65.26,2,2,2,6,Lost
547,173,1,80.65,2,2,2,6,Lost
2206,172,1,87.35,2,2,2,6,Lost
2496,171,2,70.91,2,2,2,6,Lost
185,170,2,68.32,2,2,2,6,Lost
264,164,1,92.36,2,2,2,6,Lost
1130,164,2,68.92,2,2,2,6,Lost
204,159,1,70.57,2,2,2,6,Lost
2761,159,1,86.25,2,2,2,6,Lost
2119,155,1,75.17,2,2,2,6,Lost
1710,155,2,61.83,2,2,2,6,Lost
1249,154,2,63.76,2,2,2,6,Lost
2088,151,1,70.1,2,2,2,6,Lost
1262,151,2,54.96,2,2,2,6,Lost
